pollutant,run,level,dataset_id,value,minute_pool_n
so2,corrida_3,119-nmol/mol,180,120.576,183
so2,corrida_3,119-nmol/mol,181,120.92,183
so2,corrida_3,119-nmol/mol,182,120.374,183
so2,corrida_3,119-nmol/mol,183,120.113,183
so2,corrida_3,119-nmol/mol,184,120.259,183
so2,corrida_3,119-nmol/mol,185,120.362,183
so2,corrida_3,119-nmol/mol,186,120.006,183
so2,corrida_3,119-nmol/mol,187,120.637,183
so2,corrida_3,119-nmol/mol,188,120.66,183
so2,corrida_3,119-nmol/mol,189,120.587,183
so2,corrida_3,119-nmol/mol,190,120.464,183
so2,corrida_3,119-nmol/mol,191,120.799,183
so2,corrida_3,119-nmol/mol,192,120.507,183
so2,corrida_3,119-nmol/mol,193,120.875,183
so2,corrida_3,119-nmol/mol,194,120.651,183
so2,corrida_3,119-nmol/mol,195,120.553,183
so2,corrida_3,119-nmol/mol,196,120.376,183
so2,corrida_3,119-nmol/mol,197,120.756,183
so2,corrida_3,119-nmol/mol,198,120.568,183
so2,corrida_3,119-nmol/mol,199,120.221,183
so2,corrida_3,119-nmol/mol,200,120.691,183
so2,corrida_4,80-nmol/mol,1,80.63,177
so2,corrida_4,80-nmol/mol,2,80.628,177
so2,corrida_4,80-nmol/mol,3,80.403,177
so2,corrida_4,80-nmol/mol,4,80.445,177
so2,corrida_4,80-nmol/mol,5,80.523,177
so2,corrida_4,80-nmol/mol,6,80.489,177
so2,corrida_4,80-nmol/mol,7,80.706,177
so2,corrida_4,80-nmol/mol,8,80.539,177
so2,corrida_4,80-nmol/mol,9,80.618,177
so2,corrida_4,80-nmol/mol,10,80.578,177
so2,corrida_4,80-nmol/mol,11,80.351,177
so2,corrida_4,80-nmol/mol,12,80.64,177
so2,corrida_4,80-nmol/mol,13,80.625,177
so2,corrida_4,80-nmol/mol,14,80.56,177
so2,corrida_4,80-nmol/mol,15,80.371,177
so2,corrida_4,80-nmol/mol,16,80.544,177
so2,corrida_4,80-nmol/mol,17,80.683,177
so2,corrida_4,80-nmol/mol,18,80.637,177
so2,corrida_4,80-nmol/mol,19,80.194,177
so2,corrida_4,80-nmol/mol,20,80.461,177
so2,corrida_4,80-nmol/mol,21,80.569,177
so2,corrida_4,80-nmol/mol,22,80.632,177
so2,corrida_4,80-nmol/mol,23,80.636,177
so2,corrida_4,80-nmol/mol,24,80.704,177
so2,corrida_4,80-nmol/mol,25,80.571,177
so2,corrida_4,80-nmol/mol,26,80.42,177
so2,corrida_4,80-nmol/mol,27,80.423,177
so2,corrida_4,80-nmol/mol,28,80.473,177
so2,corrida_4,80-nmol/mol,29,80.588,177
so2,corrida_4,80-nmol/mol,30,80.581,177
so2,corrida_4,80-nmol/mol,31,80.536,177
so2,corrida_4,80-nmol/mol,32,80.403,177
so2,corrida_4,80-nmol/mol,33,80.509,177
so2,corrida_4,80-nmol/mol,34,80.4,177
so2,corrida_4,80-nmol/mol,35,80.589,177
so2,corrida_4,80-nmol/mol,36,80.552,177
so2,corrida_4,80-nmol/mol,37,80.608,177
so2,corrida_4,80-nmol/mol,38,80.689,177
so2,corrida_4,80-nmol/mol,39,80.534,177
so2,corrida_4,80-nmol/mol,40,80.62,177
so2,corrida_4,80-nmol/mol,41,80.558,177
so2,corrida_4,80-nmol/mol,42,80.64,177
so2,corrida_4,80-nmol/mol,43,80.604,177
so2,corrida_4,80-nmol/mol,44,80.723,177
so2,corrida_4,80-nmol/mol,45,80.508,177
so2,corrida_4,80-nmol/mol,46,80.632,177
so2,corrida_4,80-nmol/mol,47,80.648,177
so2,corrida_4,80-nmol/mol,48,80.561,177
so2,corrida_4,80-nmol/mol,49,80.382,177
so2,corrida_4,80-nmol/mol,50,80.526,177
so2,corrida_4,80-nmol/mol,51,80.504,177
so2,corrida_4,80-nmol/mol,52,80.248,177
so2,corrida_4,80-nmol/mol,53,80.511,177
so2,corrida_4,80-nmol/mol,54,80.651,177
so2,corrida_4,80-nmol/mol,55,80.584,177
so2,corrida_4,80-nmol/mol,56,80.19,177
so2,corrida_4,80-nmol/mol,57,80.537,177
so2,corrida_4,80-nmol/mol,58,80.661,177
so2,corrida_4,80-nmol/mol,59,80.542,177
so2,corrida_4,80-nmol/mol,60,80.579,177
so2,corrida_4,80-nmol/mol,61,80.643,177
so2,corrida_4,80-nmol/mol,62,80.563,177
so2,corrida_4,80-nmol/mol,63,80.6,177
so2,corrida_4,80-nmol/mol,64,80.603,177
so2,corrida_4,80-nmol/mol,65,80.671,177
so2,corrida_4,80-nmol/mol,66,80.547,177
so2,corrida_4,80-nmol/mol,67,80.56,177
so2,corrida_4,80-nmol/mol,68,80.587,177
so2,corrida_4,80-nmol/mol,69,80.595,177
so2,corrida_4,80-nmol/mol,70,80.564,177
so2,corrida_4,80-nmol/mol,71,80.496,177
so2,corrida_4,80-nmol/mol,72,80.645,177
so2,corrida_4,80-nmol/mol,73,80.363,177
so2,corrida_4,80-nmol/mol,74,80.61,177
so2,corrida_4,80-nmol/mol,75,80.598,177
so2,corrida_4,80-nmol/mol,76,80.445,177
so2,corrida_4,80-nmol/mol,77,80.627,177
so2,corrida_4,80-nmol/mol,78,80.621,177
so2,corrida_4,80-nmol/mol,79,80.473,177
so2,corrida_4,80-nmol/mol,80,80.608,177
so2,corrida_4,80-nmol/mol,81,80.572,177
so2,corrida_4,80-nmol/mol,82,80.675,177
so2,corrida_4,80-nmol/mol,83,80.637,177
so2,corrida_4,80-nmol/mol,84,80.179,177
so2,corrida_4,80-nmol/mol,85,80.565,177
so2,corrida_4,80-nmol/mol,86,80.463,177
so2,corrida_4,80-nmol/mol,87,80.327,177
so2,corrida_4,80-nmol/mol,88,80.496,177
so2,corrida_4,80-nmol/mol,89,80.532,177
so2,corrida_4,80-nmol/mol,90,80.576,177
so2,corrida_4,80-nmol/mol,91,80.44,177
so2,corrida_4,80-nmol/mol,92,80.53,177
so2,corrida_4,80-nmol/mol,93,80.243,177
so2,corrida_4,80-nmol/mol,94,80.426,177
so2,corrida_4,80-nmol/mol,95,80.519,177
so2,corrida_4,80-nmol/mol,96,80.336,177
so2,corrida_4,80-nmol/mol,97,80.651,177
so2,corrida_4,80-nmol/mol,98,80.693,177
so2,corrida_4,80-nmol/mol,99,80.607,177
so2,corrida_4,80-nmol/mol,100,80.341,177
so2,corrida_4,80-nmol/mol,101,80.663,177
so2,corrida_4,80-nmol/mol,102,80.645,177
so2,corrida_4,80-nmol/mol,103,80.606,177
so2,corrida_4,80-nmol/mol,104,80.495,177
so2,corrida_4,80-nmol/mol,105,80.456,177
so2,corrida_4,80-nmol/mol,106,80.486,177
so2,corrida_4,80-nmol/mol,107,80.65,177
so2,corrida_4,80-nmol/mol,108,80.332,177
so2,corrida_4,80-nmol/mol,109,80.519,177
so2,corrida_4,80-nmol/mol,110,80.622,177
so2,corrida_4,80-nmol/mol,111,80.572,177
so2,corrida_4,80-nmol/mol,112,80.606,177
so2,corrida_4,80-nmol/mol,113,80.626,177
so2,corrida_4,80-nmol/mol,114,80.407,177
so2,corrida_4,80-nmol/mol,115,80.661,177
so2,corrida_4,80-nmol/mol,116,80.524,177
so2,corrida_4,80-nmol/mol,117,80.585,177
so2,corrida_4,80-nmol/mol,118,80.411,177
so2,corrida_4,80-nmol/mol,119,80.678,177
so2,corrida_4,80-nmol/mol,120,80.578,177
so2,corrida_4,80-nmol/mol,121,80.598,177
so2,corrida_4,80-nmol/mol,122,80.301,177
so2,corrida_4,80-nmol/mol,123,80.668,177
so2,corrida_4,80-nmol/mol,124,80.552,177
so2,corrida_4,80-nmol/mol,125,80.653,177
so2,corrida_4,80-nmol/mol,126,80.566,177
so2,corrida_4,80-nmol/mol,127,80.209,177
so2,corrida_4,80-nmol/mol,128,80.573,177
so2,corrida_4,80-nmol/mol,129,80.589,177
so2,corrida_4,80-nmol/mol,130,80.394,177
so2,corrida_4,80-nmol/mol,131,80.548,177
so2,corrida_4,80-nmol/mol,132,80.636,177
so2,corrida_4,80-nmol/mol,133,80.423,177
so2,corrida_4,80-nmol/mol,134,80.578,177
so2,corrida_4,80-nmol/mol,135,80.602,177
so2,corrida_4,80-nmol/mol,136,80.603,177
so2,corrida_4,80-nmol/mol,137,80.525,177
so2,corrida_4,80-nmol/mol,138,80.572,177
so2,corrida_4,80-nmol/mol,139,80.373,177
so2,corrida_4,80-nmol/mol,140,80.449,177
so2,corrida_4,80-nmol/mol,141,80.539,177
so2,corrida_4,80-nmol/mol,142,80.471,177
so2,corrida_4,80-nmol/mol,143,80.581,177
so2,corrida_4,80-nmol/mol,144,80.648,177
so2,corrida_4,80-nmol/mol,145,80.562,177
so2,corrida_4,80-nmol/mol,146,80.506,177
so2,corrida_4,80-nmol/mol,147,80.662,177
so2,corrida_4,80-nmol/mol,148,80.319,177
so2,corrida_4,80-nmol/mol,149,80.414,177
so2,corrida_4,80-nmol/mol,150,80.595,177
so2,corrida_4,80-nmol/mol,151,80.647,177
so2,corrida_4,80-nmol/mol,152,80.521,177
so2,corrida_4,80-nmol/mol,153,80.533,177
so2,corrida_4,80-nmol/mol,154,80.299,177
so2,corrida_4,80-nmol/mol,155,80.657,177
so2,corrida_4,80-nmol/mol,156,80.64,177
so2,corrida_4,80-nmol/mol,157,80.444,177
so2,corrida_4,80-nmol/mol,158,80.396,177
so2,corrida_4,80-nmol/mol,159,80.518,177
so2,corrida_4,80-nmol/mol,160,80.574,177
so2,corrida_4,80-nmol/mol,161,80.573,177
so2,corrida_4,80-nmol/mol,162,80.515,177
so2,corrida_4,80-nmol/mol,163,80.511,177
so2,corrida_4,80-nmol/mol,164,80.561,177
so2,corrida_4,80-nmol/mol,165,80.582,177
so2,corrida_4,80-nmol/mol,166,80.542,177
so2,corrida_4,80-nmol/mol,167,80.528,177
so2,corrida_4,80-nmol/mol,168,80.673,177
so2,corrida_4,80-nmol/mol,169,80.482,177
so2,corrida_4,80-nmol/mol,170,80.601,177
so2,corrida_4,80-nmol/mol,171,80.642,177
so2,corrida_4,80-nmol/mol,172,80.563,177
so2,corrida_4,80-nmol/mol,173,80.442,177
so2,corrida_4,80-nmol/mol,174,80.402,177
so2,corrida_4,80-nmol/mol,175,80.367,177
so2,corrida_4,80-nmol/mol,176,80.56,177
so2,corrida_4,80-nmol/mol,177,80.547,177
so2,corrida_4,80-nmol/mol,178,80.514,177
so2,corrida_4,80-nmol/mol,179,80.324,177
so2,corrida_4,80-nmol/mol,180,80.64,177
so2,corrida_4,80-nmol/mol,181,80.536,177
so2,corrida_4,80-nmol/mol,182,80.533,177
so2,corrida_4,80-nmol/mol,183,80.554,177
so2,corrida_4,80-nmol/mol,184,80.556,177
so2,corrida_4,80-nmol/mol,185,80.407,177
so2,corrida_4,80-nmol/mol,186,80.213,177
so2,corrida_4,80-nmol/mol,187,80.586,177
so2,corrida_4,80-nmol/mol,188,80.39,177
so2,corrida_4,80-nmol/mol,189,80.38,177
so2,corrida_4,80-nmol/mol,190,80.679,177
so2,corrida_4,80-nmol/mol,191,80.652,177
so2,corrida_4,80-nmol/mol,192,80.619,177
so2,corrida_4,80-nmol/mol,193,80.511,177
so2,corrida_4,80-nmol/mol,194,80.36,177
so2,corrida_4,80-nmol/mol,195,80.373,177
so2,corrida_4,80-nmol/mol,196,80.626,177
so2,corrida_4,80-nmol/mol,197,80.438,177
so2,corrida_4,80-nmol/mol,198,80.495,177
so2,corrida_4,80-nmol/mol,199,80.486,177
so2,corrida_4,80-nmol/mol,200,80.546,177
so2,corrida_5,40-nmol/mol,1,40.38,268
so2,corrida_5,40-nmol/mol,2,40.458,268
so2,corrida_5,40-nmol/mol,3,40.479,268
so2,corrida_5,40-nmol/mol,4,40.417,268
so2,corrida_5,40-nmol/mol,5,40.509,268
so2,corrida_5,40-nmol/mol,6,40.46,268
so2,corrida_5,40-nmol/mol,7,40.425,268
so2,corrida_5,40-nmol/mol,8,40.447,268
so2,corrida_5,40-nmol/mol,9,40.45,268
so2,corrida_5,40-nmol/mol,10,40.456,268
so2,corrida_5,40-nmol/mol,11,40.466,268
so2,corrida_5,40-nmol/mol,12,40.628,268
so2,corrida_5,40-nmol/mol,13,40.456,268
so2,corrida_5,40-nmol/mol,14,40.445,268
so2,corrida_5,40-nmol/mol,15,40.432,268
so2,corrida_5,40-nmol/mol,16,40.609,268
so2,corrida_5,40-nmol/mol,17,40.601,268
so2,corrida_5,40-nmol/mol,18,40.468,268
so2,corrida_5,40-nmol/mol,19,40.432,268
so2,corrida_5,40-nmol/mol,20,40.536,268
so2,corrida_5,40-nmol/mol,21,40.458,268
so2,corrida_5,40-nmol/mol,22,40.475,268
so2,corrida_5,40-nmol/mol,23,40.489,268
so2,corrida_5,40-nmol/mol,24,40.465,268
so2,corrida_5,40-nmol/mol,25,40.464,268
so2,corrida_5,40-nmol/mol,26,40.461,268
so2,corrida_5,40-nmol/mol,27,40.478,268
so2,corrida_5,40-nmol/mol,28,40.474,268
so2,corrida_5,40-nmol/mol,29,40.602,268
so2,corrida_5,40-nmol/mol,30,40.449,268
so2,corrida_5,40-nmol/mol,31,40.474,268
so2,corrida_5,40-nmol/mol,32,40.54,268
so2,corrida_5,40-nmol/mol,33,40.447,268
so2,corrida_5,40-nmol/mol,34,40.682,268
so2,corrida_5,40-nmol/mol,35,40.424,268
so2,corrida_5,40-nmol/mol,36,40.477,268
so2,corrida_5,40-nmol/mol,37,40.495,268
so2,corrida_5,40-nmol/mol,38,40.438,268
so2,corrida_5,40-nmol/mol,39,40.5,268
so2,corrida_5,40-nmol/mol,40,40.478,268
so2,corrida_5,40-nmol/mol,41,40.441,268
so2,corrida_5,40-nmol/mol,42,40.588,268
so2,corrida_5,40-nmol/mol,43,40.573,268
so2,corrida_5,40-nmol/mol,44,40.526,268
so2,corrida_5,40-nmol/mol,45,40.448,268
so2,corrida_5,40-nmol/mol,46,40.456,268
so2,corrida_5,40-nmol/mol,47,40.6,268
so2,corrida_5,40-nmol/mol,48,40.585,268
so2,corrida_5,40-nmol/mol,49,40.448,268
so2,corrida_5,40-nmol/mol,50,40.428,268
so2,corrida_5,40-nmol/mol,51,40.506,268
so2,corrida_5,40-nmol/mol,52,40.404,268
so2,corrida_5,40-nmol/mol,53,40.474,268
so2,corrida_5,40-nmol/mol,54,40.506,268
so2,corrida_5,40-nmol/mol,55,40.491,268
so2,corrida_5,40-nmol/mol,56,40.484,268
so2,corrida_5,40-nmol/mol,57,40.436,268
so2,corrida_5,40-nmol/mol,58,40.435,268
so2,corrida_5,40-nmol/mol,59,40.487,268
so2,corrida_5,40-nmol/mol,60,40.471,268
so2,corrida_5,40-nmol/mol,61,40.472,268
so2,corrida_5,40-nmol/mol,62,40.73,268
so2,corrida_5,40-nmol/mol,63,40.653,268
so2,corrida_5,40-nmol/mol,64,40.533,268
so2,corrida_5,40-nmol/mol,65,40.581,268
so2,corrida_5,40-nmol/mol,66,40.709,268
so2,corrida_5,40-nmol/mol,67,40.41,268
so2,corrida_5,40-nmol/mol,68,40.478,268
so2,corrida_5,40-nmol/mol,69,40.506,268
so2,corrida_5,40-nmol/mol,70,40.428,268
so2,corrida_5,40-nmol/mol,71,40.447,268
so2,corrida_5,40-nmol/mol,72,40.662,268
so2,corrida_5,40-nmol/mol,73,40.613,268
so2,corrida_5,40-nmol/mol,74,40.461,268
so2,corrida_5,40-nmol/mol,75,40.425,268
so2,corrida_5,40-nmol/mol,76,40.487,268
so2,corrida_5,40-nmol/mol,77,40.52,268
so2,corrida_5,40-nmol/mol,78,40.473,268
so2,corrida_5,40-nmol/mol,79,40.605,268
so2,corrida_5,40-nmol/mol,80,40.471,268
so2,corrida_5,40-nmol/mol,81,40.416,268
so2,corrida_5,40-nmol/mol,82,40.59,268
so2,corrida_5,40-nmol/mol,83,40.51,268
so2,corrida_5,40-nmol/mol,84,40.451,268
so2,corrida_5,40-nmol/mol,85,40.484,268
so2,corrida_5,40-nmol/mol,86,40.582,268
so2,corrida_5,40-nmol/mol,87,40.405,268
so2,corrida_5,40-nmol/mol,88,40.474,268
so2,corrida_5,40-nmol/mol,89,40.434,268
so2,corrida_5,40-nmol/mol,90,40.452,268
so2,corrida_5,40-nmol/mol,91,40.499,268
so2,corrida_5,40-nmol/mol,92,40.454,268
so2,corrida_5,40-nmol/mol,93,40.496,268
so2,corrida_5,40-nmol/mol,94,40.495,268
so2,corrida_5,40-nmol/mol,95,40.455,268
so2,corrida_5,40-nmol/mol,96,40.599,268
so2,corrida_5,40-nmol/mol,97,40.421,268
so2,corrida_5,40-nmol/mol,98,40.479,268
so2,corrida_5,40-nmol/mol,99,40.482,268
so2,corrida_5,40-nmol/mol,100,40.463,268
so2,corrida_5,40-nmol/mol,101,40.488,268
so2,corrida_5,40-nmol/mol,102,40.513,268
so2,corrida_5,40-nmol/mol,103,40.492,268
so2,corrida_5,40-nmol/mol,104,40.474,268
so2,corrida_5,40-nmol/mol,105,40.442,268
so2,corrida_5,40-nmol/mol,106,40.422,268
so2,corrida_5,40-nmol/mol,107,40.757,268
so2,corrida_5,40-nmol/mol,108,40.462,268
so2,corrida_5,40-nmol/mol,109,40.603,268
so2,corrida_5,40-nmol/mol,110,40.583,268
so2,corrida_5,40-nmol/mol,111,40.397,268
so2,corrida_5,40-nmol/mol,112,40.404,268
so2,corrida_5,40-nmol/mol,113,40.464,268
so2,corrida_5,40-nmol/mol,114,40.43,268
so2,corrida_5,40-nmol/mol,115,40.427,268
so2,corrida_5,40-nmol/mol,116,40.417,268
so2,corrida_5,40-nmol/mol,117,40.488,268
so2,corrida_5,40-nmol/mol,118,40.54,268
so2,corrida_5,40-nmol/mol,119,40.604,268
so2,corrida_5,40-nmol/mol,120,40.514,268
so2,corrida_5,40-nmol/mol,121,40.518,268
so2,corrida_5,40-nmol/mol,122,40.614,268
so2,corrida_5,40-nmol/mol,123,40.513,268
so2,corrida_5,40-nmol/mol,124,40.485,268
so2,corrida_5,40-nmol/mol,125,40.457,268
so2,corrida_5,40-nmol/mol,126,40.603,268
so2,corrida_5,40-nmol/mol,127,40.489,268
so2,corrida_5,40-nmol/mol,128,40.577,268
so2,corrida_5,40-nmol/mol,129,40.558,268
so2,corrida_5,40-nmol/mol,130,40.68,268
so2,corrida_5,40-nmol/mol,131,40.444,268
so2,corrida_5,40-nmol/mol,132,40.467,268
so2,corrida_5,40-nmol/mol,133,40.497,268
so2,corrida_5,40-nmol/mol,134,40.464,268
so2,corrida_5,40-nmol/mol,135,40.39,268
so2,corrida_5,40-nmol/mol,136,40.471,268
so2,corrida_5,40-nmol/mol,137,40.492,268
so2,corrida_5,40-nmol/mol,138,40.615,268
so2,corrida_5,40-nmol/mol,139,40.659,268
so2,corrida_5,40-nmol/mol,140,40.633,268
so2,corrida_5,40-nmol/mol,141,40.493,268
so2,corrida_5,40-nmol/mol,142,40.486,268
so2,corrida_5,40-nmol/mol,143,40.428,268
so2,corrida_5,40-nmol/mol,144,40.499,268
so2,corrida_5,40-nmol/mol,145,40.388,268
so2,corrida_5,40-nmol/mol,146,40.478,268
so2,corrida_5,40-nmol/mol,147,40.471,268
so2,corrida_5,40-nmol/mol,148,40.495,268
so2,corrida_5,40-nmol/mol,149,40.517,268
so2,corrida_5,40-nmol/mol,150,40.409,268
so2,corrida_5,40-nmol/mol,151,40.464,268
so2,corrida_5,40-nmol/mol,152,40.508,268
so2,corrida_5,40-nmol/mol,153,40.519,268
so2,corrida_5,40-nmol/mol,154,40.476,268
so2,corrida_5,40-nmol/mol,155,40.447,268
so2,corrida_5,40-nmol/mol,156,40.508,268
so2,corrida_5,40-nmol/mol,157,40.574,268
so2,corrida_5,40-nmol/mol,158,40.487,268
so2,corrida_5,40-nmol/mol,159,40.48,268
so2,corrida_5,40-nmol/mol,160,40.57,268
so2,corrida_5,40-nmol/mol,161,40.526,268
so2,corrida_5,40-nmol/mol,162,40.503,268
so2,corrida_5,40-nmol/mol,163,40.437,268
so2,corrida_5,40-nmol/mol,164,40.452,268
so2,corrida_5,40-nmol/mol,165,40.434,268
so2,corrida_5,40-nmol/mol,166,40.484,268
so2,corrida_5,40-nmol/mol,167,40.444,268
so2,corrida_5,40-nmol/mol,168,40.456,268
so2,corrida_5,40-nmol/mol,169,40.558,268
so2,corrida_5,40-nmol/mol,170,40.576,268
so2,corrida_5,40-nmol/mol,171,40.468,268
so2,corrida_5,40-nmol/mol,172,40.454,268
so2,corrida_5,40-nmol/mol,173,40.451,268
so2,corrida_5,40-nmol/mol,174,40.449,268
so2,corrida_5,40-nmol/mol,175,40.468,268
so2,corrida_5,40-nmol/mol,176,40.605,268
so2,corrida_5,40-nmol/mol,177,40.426,268
so2,corrida_5,40-nmol/mol,178,40.454,268
so2,corrida_5,40-nmol/mol,179,40.708,268
so2,corrida_5,40-nmol/mol,180,40.614,268
so2,corrida_5,40-nmol/mol,181,40.604,268
so2,corrida_5,40-nmol/mol,182,40.469,268
so2,corrida_5,40-nmol/mol,183,40.466,268
so2,corrida_5,40-nmol/mol,184,40.61,268
so2,corrida_5,40-nmol/mol,185,40.575,268
so2,corrida_5,40-nmol/mol,186,40.53,268
so2,corrida_5,40-nmol/mol,187,40.488,268
so2,corrida_5,40-nmol/mol,188,40.422,268
so2,corrida_5,40-nmol/mol,189,40.442,268
so2,corrida_5,40-nmol/mol,190,40.596,268
so2,corrida_5,40-nmol/mol,191,40.631,268
so2,corrida_5,40-nmol/mol,192,40.469,268
so2,corrida_5,40-nmol/mol,193,40.582,268
so2,corrida_5,40-nmol/mol,194,40.412,268
so2,corrida_5,40-nmol/mol,195,40.515,268
so2,corrida_5,40-nmol/mol,196,40.453,268
so2,corrida_5,40-nmol/mol,197,40.764,268
so2,corrida_5,40-nmol/mol,198,40.486,268
so2,corrida_5,40-nmol/mol,199,40.49,268
so2,corrida_5,40-nmol/mol,200,40.532,268
